id_combinacion,semilla,numb_bees,max_itrs,p_f,limit,modification_rate,fitness_final,factible,violacion_total,tiempo_ejecucion,x1,x2,x3,x4,convergencia_final
0,2,50,100,0.25,10,0.1,3.1064026585244173,True,0.0,0.683253,0.2938932995944266,4.533436428049596,8.760154109344876,0.34231928277569695,3.1064026585244173
0,3,50,100,0.25,10,0.1,2.9859959466608728,True,0.0,0.600849,0.4473779745983059,1.8529334795567989,6.97149606951853,0.4845361063928855,2.9859959466608728
0,5,50,100,0.25,10,0.1,3.9791077897862865,True,0.0,0.695046,0.29145529241367724,5.323897093328593,4.4930049108562695,0.8330113773333355,3.9791077897862865
0,7,50,100,0.25,10,0.1,4.00037516876753,True,0.0,0.681306,0.5755576693032766,1.9076371830646366,4.683640355623487,0.9212718795743049,4.00037516876753
0,11,50,100,0.25,10,0.1,3.3564383165534153,True,0.0,0.685602,0.5000645848826292,2.211083850707744,5.093488625382188,0.6911607930011271,3.3564383165534153
0,13,50,100,0.25,10,0.1,3.8441023424636924,True,0.0,0.68041,0.21362670568331196,5.770332625201107,7.477507323757055,0.4995884724018754,3.8441023424636924
0,17,50,100,0.25,10,0.1,4.063307665519394,True,0.0,0.688195,0.7186775064964516,1.5816713707475905,4.363260266164173,0.9663661577177247,4.063307665519394
0,19,50,100,0.25,10,0.1,4.935550841057981,True,0.0,0.684876,0.40541457414925447,3.0168543858622447,6.591356801663549,0.8131208156687858,4.935550841057981
0,23,50,100,0.25,10,0.1,3.600711126077549,True,0.0,0.681813,0.23607440194800414,8.345804439451165,8.963376907413329,0.3203448576251392,3.600711126077549
0,29,50,100,0.25,10,0.1,3.8552996732822598,True,0.0,0.679998,0.14156531138120218,9.245180112138906,9.112955425162596,0.35821103624422057,3.8552996732822598
0,31,50,100,0.25,10,0.1,3.1668085711833616,True,0.0,0.685185,0.4871852794457552,2.466605122880467,6.078237498617472,0.523351646373618,3.1668085711833616
0,37,50,100,0.25,10,0.1,3.5808923515466997,True,0.0,0.690416,0.4810501284394983,2.7570602752243727,5.978250514670869,0.5967511222828937,3.5808923515466997
0,41,50,100,0.25,10,0.1,4.224909953597447,True,0.0,0.696485,0.44459154914317983,4.051523343533422,5.185458712298667,0.7417186894942318,4.224909953597447
0,43,50,100,0.25,10,0.1,4.33033981760986,True,0.0,0.68032,0.9480254939158351,1.1386749395822755,4.271879763707907,1.0284420116507393,4.33033981760986
